_ID_,_VAL_
204,0.18668851765999905
205,0.577712609801681
206,0.322556430574802
207,0.41884170655997954
208,0.3566238477578603
209,0.4514921259926026
210,0.41654821914188467
211,0.3627029473988699
212,0.6464782152226936
213,0.2895970775996002
214,0.2744999184476649
215,0.4925825771861717
216,0.15883125409168158
217,0.38468829452315756
218,0.12402384866205389
219,0.258566039521407
220,0.47269593661867426
221,0.46569527979526826
222,0.1484137320651315
223,0.3312635494430428
224,0.408288014088244
225,0.21841224273135293
226,0.39914939124750426
227,0.3053455417846342
228,0.28874377036223103
229,0.18769886682119866
230,0.2247410191878177
231,0.3312274374691974
232,0.3791206813346291
233,0.15562431691010803
234,0.4262157885073229
235,0.1639310123318585
236,0.6997028928912479
237,0.1967894853520847
238,0.468556561946653
239,0.29013020886450863
240,0.3398813472954595
241,0.4360793767732664
242,0.3084794385102363
243,0.5088327153182373
244,0.21623979407122118
245,0.19404132701374005
246,0.12052322349222072
247,0.499316140497977
248,0.22001630205248468
249,0.18266811852441958
250,0.16193122855034237
251,0.5776210402556452
252,0.24487354717396626
253,0.5798046767709089
254,0.5700151233064599
255,0.13979887820079612
256,0.9120283417577496
257,0.2572931410166098
258,0.2599188645061079
259,0.10928488111863281
260,0.4242070200104756
261,0.41438208395517057
262,0.7078957037706515
263,0.7112413062109169
264,0.3778922764506705
265,0.30619319919586263
266,0.36873970250501
267,0.44317508988030674
268,0.2684511888473702
269,0.7188192402244973
270,0.6343196753256879
271,0.8956083585079859
272,0.26484856944096263
273,0.1586483444150309
274,0.3677294856490993
275,0.2568750294042258
276,0.3154669278951319
277,0.4892298789718943
278,0.2726005034880065
279,0.43192012743315966
280,0.1813075366422187
281,0.21634856357226062
282,0.47653012297573505
283,0.40338188959921684
284,0.17938820200294936
285,0.17093516401994813
286,0.300726576461692
287,0.7665296367104416
288,0.20433683570786298
289,0.3403309805830057
290,0.33943715372741445
291,0.23233978467726296
292,0.20844000238660804
293,0.27926768697683646
294,0.16580633687877772
295,0.4205475867303917
296,0.6816000539685148
297,0.3933159962633486
298,0.6003566398749308
299,0.27553276268073956
300,0.18948396647683122
301,0.2872319118052904
302,0.4303440775800849
303,0.08538285516620703
304,0.4518845815997694
305,0.9351583670048776
306,0.24074822200650325
307,0.5910144894948102
308,0.5070986488539634
309,0.2851291813112856
310,0.21410936354154386
311,0.5988674916282546
312,0.44068803772399057
313,0.4708070863143673
314,0.15487136475744556
315,0.3648777581423166
316,0.390953236290272
317,0.3136014809593604
318,0.3066695052874152
319,0.37868532532608
320,0.3128025998804655
321,0.37402256758990654
322,0.45708720527851204
323,0.29297255218933976
324,0.8419147487155006
325,0.4387096423545791
326,0.3215066838359389
327,0.2916259347251097
328,0.3814508982556054
329,0.3379176532923248
330,0.22192246895826662
331,0.29345876031582785
332,0.6333861548291824
333,0.49610773464552915
334,0.19568990784678253
335,0.33586438516098166
336,0.39567159952529185
337,0.40946752626574223
338,0.15397143798568488
339,0.5658936824579193
340,0.5357827714452918
341,0.6008200471498981
342,0.1191555201791743
343,0.14767575880433131
344,0.24377153774868401
345,0.30151094191097216
346,0.61464913599103
347,0.743723310420233
348,0.865894438566943
349,0.479454217103809
350,0.18879099103403055
351,0.1914265238539927
352,0.2413224222260353
353,0.32008296310188955
354,0.4300637797365167
355,0.32799296098591085
356,0.6912280299138434
357,0.28126645404738315
358,0.6365500888433269
359,0.3954180576065415
360,0.30799117727561404
361,0.34122458613384615
362,0.10944727668024865
363,0.49497986090999635
364,0.3128367137017278
365,0.15827182024562456
366,0.3119381024851523
367,0.4115054083940724
368,0.5665795277875761
369,0.32761051401440777
370,0.12634521820225766
371,0.2990810989476785
372,0.3037270818754757
373,0.6820296065275416
374,0.3914952230473152
375,0.39520354937646085
376,0.37431831478643396
377,0.3611243140517285
378,0.27313721196664964
379,0.5363993582425042
380,0.5589749564849399
381,0.35088368355375116
382,0.5554926618994407
383,0.36713718795694583
384,0.24577976614971928
385,0.5903845424081013
386,0.40833118560295234
387,0.2260282516901816
388,0.4459021224983424
389,0.12270740010642106
390,0.20640393400311335
391,0.5277316985745547
392,0.5122670824050609
393,0.1569925223050302
394,0.4256412398106769
395,0.14557833462614078
396,0.33415328545473133
397,0.32585521294248077
398,0.43551699201918315
399,0.4158875171300782
400,0.5819384280923842
401,0.2601241333848947
402,0.28773175964099734
403,0.7368394399062981
404,0.21244200602907112
405,0.2890459313892249
406,0.1949838181437073
407,0.14415963159879872
408,0.5193015763343058
409,0.27250399235992695
410,0.17062126867851163
411,0.4552340679411305
412,0.1323566158738746
413,0.5448035217591487
414,0.38818184146478596
415,0.31679438622248424
416,0.17604957231135332
417,0.23035303735489174
418,0.6321419975168002
419,0.19810859561309435
420,0.2958013868292773
421,0.21448860894086944
422,0.3424161808624344
423,0.26990578985492397
424,0.338282260858639
425,0.5988985104262959
426,0.25283499312454927
427,0.14227857186547618
428,0.21396627300996723
429,0.45615926666789997
430,0.39285799616603995
431,0.349582610376192
432,0.2799739321408233
433,0.23460926243791178
434,0.23403715583997145
435,0.37950901464466064
436,0.4204748756381885
437,0.41423459621586556
438,0.38390680657600107
439,0.4049838081871314
440,0.3799793827601613
441,0.542759223828279
442,0.22544448939290745
443,0.11999151810751302
444,0.15508113871177714
445,0.2604542639412145
446,0.18054838871422763
447,0.8037624656341534
448,0.3769893604404918
449,0.5260401406686966
450,0.36303072768343564
451,0.23457778069972451
452,0.1676172362747602
453,0.3852969316169096
454,0.7025463801638037
455,0.25499345985759553
456,0.25604708296397916
457,0.32071434160675144
458,0.6604144168021583
459,0.49744071458688016
460,0.7921509279953554
461,0.21996309344837636
462,0.31329762887824303
463,0.5155652561288354
464,0.7256442938432806
465,0.5282052386897549
466,0.2368107817237376
467,0.35125762137075456
468,0.38741902757237556
469,0.18300030147442506
470,0.23780367674199943
471,0.5674101057465786
472,0.7625405832921106
473,0.30853196593636223
474,0.2362176710593099
475,0.14244310870305327
476,0.14867899247855687
477,0.19539734695304883
478,0.520723055751483
479,0.2218658864561566
480,0.24826910305789895
481,0.31652865819311843
482,0.8444672774705257
483,0.3380380762897027
484,0.22409034661533586
485,0.40364751623489614
486,0.3513109888711171
487,0.28033273713751494
488,0.3233764691858627
489,0.4084336194165926
490,0.18995433132815362
491,0.3307651941098883
492,0.26401485421722615
493,0.2567664771389874
494,0.4027796409337266
495,0.21655223373234972
496,0.1555355678827895
497,0.8968384114950776
498,0.2755068159432659
499,0.7211431344727994
500,0.271017030822745
501,0.4283511988069062
502,0.16554482733513498
503,0.21448771031926328
504,0.24818568795415574
505,0.27524997305941656
506,0.19613208894531708
507,0.39519945856543703
508,0.17863139133080796
509,0.2081525460696855
510,0.4506991179863438
511,0.39442788720367805
512,0.27931116762233643
513,0.22179513031940296
514,0.31499985894795157
515,0.5876456291286755
516,0.2903270764268282
517,0.5258956192088899
518,0.5881069152046006
519,0.4353185319560485
520,0.11072365034692389
521,0.3147042079925608
522,0.4129060755509984
523,0.32776450432764237
524,0.36741987868949677
525,0.6463017214655633
526,0.40748191050027416
527,0.790535733607121
528,0.46662815668226737
529,0.3850283976594397
530,0.18768732422845233
531,0.18703257608475427
532,0.25862950311616706
533,0.531324285898604
534,0.26694801166274074
535,0.25291118664139356
536,0.35195379597552434
537,0.7077836864184708
538,0.29936299770416575
539,0.2532385865341385
540,0.21886944010571613
541,0.43723240436841027
542,0.26772623789522043
543,0.4689442439908273
544,0.3799204603389478
545,0.3735367682949645
546,0.4163089755530963
547,0.3316521498427942
548,0.8210075502877228
549,0.29734167890007124
550,0.7222047481158289
551,0.2926054457235061
552,0.4124531524533963
553,0.24966190404441319
554,0.4264475038283049
555,0.2365598209730796
556,0.3872415578535797
557,0.5473056951874705
558,0.6281844916827435
559,0.6961476126030977
560,0.29098913566894424
561,0.28706266781597833
562,0.7971966426397921
563,0.7547725665900351
564,0.27103019998652156
565,0.3556178819784976
566,0.4664253429845697
567,0.20179728285822662
568,0.2119906138200281
569,0.6151504639601997
570,0.6676725314520976
571,0.45759873329105855
572,0.7391810977482957
573,0.27761278618770546
574,0.5328975344230398
575,0.17301748728778432
576,0.5195738037350174
577,0.14924176764508873
578,0.5424687735235192
579,0.6675720235820388
580,0.5245483378873983
581,0.4394734160345992
582,0.663738990686837
583,0.3042065534068933
584,0.270802352112661
585,0.4539283297948946
586,0.6654019971154199
587,0.17178738683851827
588,0.2274372844706714
589,0.5394504492610476
590,0.11310339776755443
591,0.26885182192934665
592,0.6707359614231023
593,0.595071807557444
594,0.6113233319125936
595,0.24747481865538426
596,0.3838938849938152
597,0.3700109082497779
598,0.24448227070114342
599,0.4181489842782771
600,0.6123570194955126
601,0.6751843956218686
602,0.2563261583579739
603,0.3121832871299438
604,0.15114845925795384
605,0.49531243637867906
606,0.5113728834527955
607,0.37638785727135315
608,0.18408082472620096
609,0.299413107188679
610,0.4055043858147575
611,0.13008323657294105
612,0.24132412417158222
613,0.23494713477758844
614,0.30686366423832945
615,0.6571188630821216
616,0.15510919514800253
617,0.2986858462310449
618,0.2717786413373927
619,0.3054210714182508
620,0.31279861626996186
621,0.4317149041373223
622,0.1980748160055504
623,0.27012584756106145
624,0.7004295834840799
625,0.18215126180002333
626,0.17674191874180076
627,0.12317299062143085
628,0.24441463960729065
629,0.5088380931468506
630,0.3050560497777751
631,0.13329299150240367
632,0.3412874377923413
633,0.3668287840106624
634,0.4338678291778698
635,0.40111638352193785
636,0.44233501859214774
637,0.10685843087625264
638,0.29258465524975497
639,0.19119838636431724
640,0.42306501328397
641,0.3189108897865509
642,0.35114402469245437
643,0.25372890677669785
644,0.24582140508582095
645,0.3295482967688521
646,0.19792993993482844
647,0.27774059094610193
648,0.34965223803047707
649,0.33172568515234135
650,0.28161845314011424
651,0.23535188522564215
652,0.2507972848465032
653,0.10295286158493763
654,0.1266896876818618
655,0.3913038705578968
656,0.12789665014744683
657,0.3927650975569607
658,0.055704553762539716
659,0.31301998428439626
660,0.18801283150001205
661,0.3654489059562492
662,0.38444349359494756
663,0.2676289450203845
664,0.3007394133682738
665,0.43669819336101456
666,0.34740396816304
667,0.22531830697462188
668,0.42005116270820697
669,0.167237680515568
670,0.29358458332659376
671,0.6033858432297745
672,0.20074425088115705
673,0.1696163066017422
674,0.33746046781009353
675,0.5937805965051561
676,0.511774378532013
677,0.42087210125392993
678,0.23354909424315648
679,0.19862600380969253
680,0.28737451566112693
681,0.4514672930187594
682,0.397791878382243
683,0.6052126375986113
684,0.23478575362173867
685,0.32631252115902876
686,0.30718519593884397
687,0.22929202735499637
688,0.4976290991761823
689,0.6568073220277046
690,0.2605717199893194
691,0.625979086668697
692,0.17623192871717777
693,0.29720104934547475
694,0.15053114481580956
695,0.30998618227727437
696,0.20676453900588498
697,0.4339780725762749
698,0.23065239343284089
699,0.139696834877783
700,0.33260310262297577
701,0.27237328965208657
702,0.21017468764882594
703,0.3166854925679533
704,0.25989074833544346
705,0.41830923073411436
706,0.25175153520392135
707,0.18975051242675994
708,0.45175365959106345
709,0.12802250086063527
710,0.2770428629518369
711,0.7372119244830737
712,0.5444810428917592
713,0.21886269211463782
714,0.2231854287714381
715,0.2802141085690789
716,0.20818318362898577
717,0.31551272315749834
718,0.1764671948873753
719,0.30319699571503145
720,0.7490299203683386
721,0.5825111154234355
722,0.28885090607956376
723,0.10352636212792052
724,0.3833293162920502
725,0.3645523908506868
726,0.5765023403495593
727,0.2096580788650171
728,0.41572893061560123
729,0.49066862493073415
730,0.2567910396023776
731,0.37712345457703156
732,0.21559853039806148
733,0.29826997615084505
734,0.6383114840018506
735,0.19495077687634993
736,0.3331234403704198
737,0.3772250228134032
738,0.47515749803497476
739,0.37317122852537776
740,0.44074605662733946
741,0.47891730572770885
742,0.2682115005675545
743,0.6957699482283182
744,0.3149908309626127
745,0.6238152421114661
746,0.3827094081940322
747,0.15549550162210754
748,0.20555921024798127
749,0.5758141647845876
750,0.39334132399749344
751,0.6002782344378927
752,0.3639826401793522
753,0.375351833438648
754,0.540378749973766
755,0.14524776915556384
756,0.45917361087348896
757,0.22111889270610505
758,0.18555434640917834
759,0.2728461778608937
760,0.36087086531477175
761,0.391426212362193
762,0.7844945228381733
763,0.33129592644671935
764,0.34491236760636956
765,0.8942366947202433
766,0.3079953282105655
767,0.25512617434729873
768,0.6882860550259289
769,0.4379628105927732
770,0.6317968180809664
771,0.49791821137950376
772,0.3025823224369854
773,0.4663909282278216
774,0.5764825609219416
775,0.3751565688197409
776,0.12545976029774225
777,0.24043791824400035
778,0.3245898279292472
779,0.5657557735213257
780,0.21719418198383156
781,0.2583705022728269
782,0.5021286869651944
783,0.5871122694757351
784,0.42852806678182703
785,0.45559534671130264
786,0.33787491881501763
787,0.6053457416098383
788,0.33388381824410773
789,0.3775741982474323
790,0.46303731384092267
791,0.2757689033690239
792,0.2089191499301483
793,0.2570789251105939
794,0.3461976739177376
795,0.6615010805670203
796,0.17296909176626446
797,0.21004006057021235
798,0.2428150005611992
799,0.40066674518695444
800,0.3470492067038008
801,0.4084098167538245
802,0.25854974573856926
803,0.25477125133430834
804,0.2823353813038071
805,0.22085985982622588
806,0.2425671478170986
807,0.09839412243013838
808,0.12182248602174675
809,0.3942542194617774
810,0.20679913261620256
811,0.2901244899587917
812,0.30719088092383606
813,0.15621745534274173
814,0.7857013579324593
815,0.3835571345601132
816,0.42075699599622207
817,0.36836808673865745
818,0.26351699057872224
819,0.7022159094199318
820,0.27050099281701295
821,0.35036436890000244
822,0.29422480422317665
823,0.8565641961427755
824,0.18156910590599923
825,0.30833352339766096
826,0.22881104174514333
827,0.6287102466536053
828,0.3242861755295068
829,0.39435150690722637
830,0.3857517256233324
831,0.3994858963259922
832,0.38396287173853927
833,0.36583216167974175
834,0.47947483238665456
835,0.6144736984507151
836,0.36310713438568654
837,0.6277062018466868
838,0.8771757824848531
839,0.7666483072525516
840,0.35826315311367607
841,0.36082637148473307
842,0.45273679735083017
843,0.1576452660183239
844,0.3240454080478399
845,0.7555866489813731
846,0.3376679468123206
847,0.2068600946188373
848,0.26293173143328047
849,0.39338950446565873
850,0.715786082625107
851,0.1591209759545394
852,0.38610562765420736
853,0.35822737590107445
854,0.4840602544337334
855,0.28712278773333794
856,0.3823463577271019
857,0.3018805520502989
858,0.2665258152998756
859,0.14692055909254959
860,0.16400386215000207
861,0.4531280960963616
862,0.20914023455439296
863,0.207985109580125
864,0.6113554895373043
865,0.21928166739426558
866,0.6500583464256623
867,0.25197281583223413
868,0.2851758529342544
869,0.2429785336528307
870,0.40975358118717486
871,0.16308415122764736
872,0.1501925375279588
873,0.4454361808438658
874,0.2625577105247046
875,0.3075906596258358
876,0.15487342038285906
877,0.5185067937532472
878,0.4019463056968291
879,0.19307969968498254
880,0.3153132368262237
881,0.41247155943921543
882,0.7493676796332336
883,0.261879043981718
884,0.3922766489329119
885,0.33357999954843615
886,0.5886141381056389
887,0.29138992449374557
888,0.6608440326007792
889,0.2338142471106246
890,0.5634829347106243
891,0.36939815722569946
892,0.37950030100775056
893,0.5016974010373855
894,0.7497208578036244
895,0.09276488326254448
896,0.13037742105022332
897,0.48552530122157267
898,0.26785973242196803
899,0.48577000429680817
900,0.45782296334156614
901,0.25774266227380765
902,0.7491449661953034
903,0.20068211440840672
904,0.3089495326929563
905,0.3063520067337352
906,0.2035162199130104
907,0.28162927854927067
908,0.308203057633777
909,0.19052001058086582
910,0.34070784014562594
911,0.23866277040391704
912,0.37103767657362297
913,0.3222912438076102
914,0.7779907814889442
915,0.24400502733634744
916,0.3045642268640423
917,0.644311127326325
918,0.7207680824881137
919,0.3725100256228771
920,0.6541967910646997
921,0.22158732966587763
922,0.39360745836800526
923,0.15052586771539622
924,0.5095659237630946
925,0.23527011829121142
926,0.24001775310208584
927,0.40427954210157147
928,0.7344630873922835
929,0.49513639204893384
930,0.2682817233569961
931,0.23704043928491253
932,0.30520150430070975
933,0.2710152164647661
934,0.4050356019179653
935,0.43423819425681837
936,0.41422297077889547
937,0.44997273200585364
938,0.2480452576534926
939,0.1999939879565973
940,0.63665086028662
941,0.7669201905859165
942,0.28681736471184266
943,0.28471976473488203
944,0.20765498477279495
945,0.39647197613249785
946,0.17166164815359755
947,0.29577676751310156
948,0.7468623879237244
949,0.5336394554350179
950,0.38325076382043355
951,0.787294155329133
952,0.17336898909026535
953,0.32689517677555696
954,0.47641842177463956
955,0.6476956893316683
956,0.2513826254391729
957,0.2529577854051734
958,0.26813408649635434
959,0.3381885496283253
960,0.3005500012810939
961,0.7658595488471728
962,0.5432977712599814
963,0.49424864099367666
964,0.16784569790959503
965,0.3521818766777669
966,0.3891066451902334
967,0.4265806522043235
968,0.6012596146303146
969,0.09927640735407894
970,0.2935898196804542
971,0.4367861483431629
972,0.34613474244116993
973,0.09502168238611755
974,0.22098870616186062
975,0.35468404155253475
976,0.38745900769434616
977,0.29218045912531737
978,0.2519813571084459
979,0.3150782049373597
980,0.45730918158164396
981,0.29413648440743495
982,0.5356662086889695
983,0.5034686067547947
984,0.08032938967809071
985,0.38409995182275436
986,0.23852374889755762
987,0.3474645538775989
988,0.2738657657290714
989,0.31873008877724496
990,0.2852683955226345
991,0.47888163074605017
992,0.28449429656825714
993,0.26917511027904
994,0.3261109779757211
995,0.07842611651612064
996,0.5636782333686212
997,0.21112137381896035
998,0.16460172410867405
999,0.4628524356624243
1000,0.4252579528665011
1001,0.19876992528637674
1002,0.3202315420493199
1003,0.6273525295686924
1004,0.34779152949759806
1005,0.6765633633372927
1006,0.2558834971757287
1007,0.3000072229694767
1008,0.2772580460419633
1009,0.3748160675640331
1010,0.23255766949336953
1011,0.5724153195498777
1012,0.6731265067882238
1013,0.2726730860177795
1014,0.2593448685005727
1015,0.3854588953810343
1016,0.6939630265837393
1017,0.5046617268507034
1018,0.25969037949976814
1019,0.3030267504997438
1020,0.4051913790657633
1021,0.1897841887425112
1022,0.2769766682487708
1023,0.14566562977828718
1024,0.12689373839729448
1025,0.152770934901989
1026,0.24827530323310015
1027,0.43237569897250777
1028,0.28443585763353363
1029,0.46386433300472824
1030,0.30854248222114583
1031,0.38532466161987833
1032,0.6399468004797317
1033,0.3447743844284605
1034,0.19618284849644063
1035,0.3100037301617457
1036,0.6894742384055191
1037,0.7091246295854481
1038,0.19728075747121185
1039,0.41200356561422763
1040,0.27340052929586595
1041,0.33569017828495884
1042,0.693368406282852
1043,0.37402640661195025
1044,0.567424202871244
1045,0.2619866486292347
1046,0.22214366399211805
1047,0.2862649200424363
1048,0.4157077906061302
1049,0.13958003991216555
1050,0.8336685245669453
1051,0.3940249296545052
1052,0.19882573056653818
1053,0.21942279726324507
1054,0.23036070625066646
1055,0.6367103199986855
1056,0.8112754341986819
1057,0.3967712676914471
1058,0.4080226737206756
1059,0.2933849344722754
1060,0.5194284021328317
1061,0.4341884913628563
1062,0.12047849562884724
1063,0.40009224144961153
1064,0.23770060776690205
1065,0.47672384750938335
1066,0.36819605375658004
1067,0.264742202510107
1068,0.2938767001468831
1069,0.3084279094758745
1070,0.43304001515811763
1071,0.15270538854321813
1072,0.24366818936649187
1073,0.6402101912456406
1074,0.585739557452446
1075,0.32920899348808214
1076,0.2579562031901707
1077,0.32667332553684536
1078,0.14577974703677882
1079,0.5427343816456689
1080,0.4991028381904308
1081,0.3240073806076701
1082,0.5459621219823209
1083,0.1774167893810384
1084,0.6195658580221268
1085,0.44296040223719824
1086,0.6631534324877735
1087,0.21849762903318184
1088,0.20480148976940155
1089,0.2329269582585043
1090,0.2700117134060029
1091,0.24377597515091526
1092,0.36553278630877944
1093,0.19286655678677864
1094,0.7407436451340743
1095,0.347428415005922
1096,0.3533621210944099
1097,0.23957270629320743
1098,0.7503361097948353
1099,0.152760762392032
1100,0.6398785027188736
1101,0.185841279894849
1102,0.17151453458816002
1103,0.19077761076913932
1104,0.7524620497388663
1105,0.251717400607127
1106,0.646233950025102
1107,0.23224030179212501
1108,0.7186598702483874
1109,0.1625872261367452
1110,0.2075414286239024
1111,0.39010208634569626
1112,0.252835739890342
1113,0.6795111335962609
1114,0.4061079777162494
1115,0.2003360317931709
1116,0.4121928567930213
1117,0.19236399921952924
1118,0.7937999646310456
1119,0.5342588577292529
1120,0.42758989551352955
1121,0.5626577037007717
1122,0.3075600244851424
1123,0.33569483691551005
1124,0.19501201927040995
1125,0.23734074865447408
1126,0.625356051266766
1127,0.42378445759758643
1128,0.39571616234978824
1129,0.5200732157309428
1130,0.4351328089158275
1131,0.17060079086424335
1132,0.3976770276196411
1133,0.41772229313915965
1134,0.1319119764274482
1135,0.4513875004431699
1136,0.21674695706893854
1137,0.5682352918771372
1138,0.335672792420066
1139,0.1144683355558879
1140,0.28515626920505943
1141,0.5726955644654423
1142,0.2317978491733206
1143,0.6697010145076152
1144,0.2149224778287891
1145,0.29702137486360514
1146,0.7015933415648947
1147,0.2822345578256423
1148,0.8209327717649653
1149,0.483680753405132
1150,0.22335595106341946
1151,0.13262867159370348
1152,0.42943596916213317
1153,0.37969730470608665
1154,0.2702668077847384
1155,0.3067036899554122
1156,0.21749883725086427
1157,0.6361928692504495
1158,0.22832727868969885
1159,0.34921630258960357
1160,0.5468409687788133
1161,0.7275914203453675
1162,0.5077546664346453
1163,0.6959310783407485
1164,0.3828512742800079
1165,0.28392007371206024
1166,0.4902741423340083
1167,0.3184599275261829
1168,0.2856155158704079
1169,0.7032925553853456
1170,0.5849439724080983
1171,0.35073133544750795
1172,0.11856981593869943
1173,0.24948140168248747
1174,0.27592154792261403
1175,0.45968298591060525
1176,0.40019301549258324
1177,0.23347533510010904
1178,0.2065535921841099
1179,0.44208694998861525
1180,0.3157569805327436
1181,0.5963123940567442
1182,0.22948912455869652
1183,0.14540705407482168
1184,0.40490374109475824
1185,0.29128829492637476
1186,0.44541155290220036
1187,0.7460234738662447
1188,0.13831909478483867
1189,0.5497695926758293
1190,0.23577379212907412
1191,0.19830353810683093
1192,0.4846148658467673
1193,0.5042391230016159
1194,0.2069192224239432
1195,0.4673069026481629
1196,0.26631546984077736
1197,0.30766082769168357
1198,0.22579409909243556
1199,0.30606636695985984
1200,0.7307816398663673
1201,0.13831359914099345
1202,0.30071602097595357
1203,0.404717315041937
1204,0.22189358836318113
1205,0.27525772032446205
1206,0.5502719090242414
1207,0.5299823630662213
1208,0.40125607444606637
1209,0.1692463564567474
1210,0.3734837752492896
1211,0.24109521513317383
1212,0.6152055550003885
1213,0.22894778048877612
1214,0.364649607670978
1215,0.3484245211389966
1216,0.21086607063473828
1217,0.29812648511609563
1218,0.35140761352090377
1219,0.19164379138982157
1220,0.29875371928901234
1221,0.38376458869843066
1222,0.3251944208796195
1223,0.5691538142338589
1224,0.375986206602103
1225,0.3245448672360475
1226,0.4055164364758771
1227,0.17854844393324534
1228,0.398515410921654
1229,0.5201869478091062
1230,0.5420862607880528
1231,0.12410778059167527
1232,0.43524266639193854
1233,0.410108614173222
1234,0.2975173557728332
1235,0.39876192145081146
1236,0.19312835189041772
1237,0.2931841929246174
1238,0.3273466607641531
1239,0.4764411531528697
1240,0.7735248792181821
1241,0.1963403055357301
1242,0.25634005874740207
1243,0.25346374765762164
1244,0.3489656572165639
1245,0.7354327505752696
1246,0.16855058642165932
1247,0.4365869407651377
1248,0.3626401326527728
1249,0.5729407705336425
1250,0.43187365368902286
1251,0.6220438384504138
1252,0.4920341470875033
1253,0.2287935869827128
